Nome,cargo,partido,estado,ocorrencia,descricao,status,processo
Andre Moura,Deputado Federal,PSC,SE,Crime contra a Lei de Licitações,"É alvo de inquérito que apura crime contra a Lei de Licitações e peculato. O deputado e o conselheiro do TCE-SE Ulices de Andrade Filho são investigados por contratações sucessivas, com dispensa e inexigibilidade de licitação, no período em que ambos exerciam mandatos parlamentares na Assembleia Legislativa do Estado de Sergipe.",Em Andamento,3594/2013 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4356609)
Andre Moura,Deputado Federal,PSC,SE,Crime de Responsabilidade,"Referente a crimes de responsabilidade, peculato e desvio. A acusação trata da utilização de veículos da frota municipal e servidores que atuavam como motoristas para servir a fins particulares e políticos.",Em Andamento,969/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4887556)
Andre Moura,Deputado Federal,PSC,SE,Crime de Responsabilidade,"Referente a crimes de responsabilidade. A acusação trata do desvio de telefones celulares com contas pagas pelo município para uso de André Moura, de sua mãe e irmã.",Em Andamento,973/2016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4925376)
Andre Moura,Deputado Federal,PSC,SE,Suspensão concessão de rádio,Apura Formação de Quadrilha e Improbidade Administrativa. A acusação narra a realização de compras de gêneros alimentícios em estabelecimentos comerciais do município pagas pela Prefeitura e entregues na residência e no escritório político do deputado,Em Andamento,974/2016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4925444)
Andres Sanchez,Deputado Federal,PT,SP,Crimes contra a Ordem Tributária,Crimes contra a Ordem Tributária,Em andamento,4357/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5115854)
Andres Sanchez,Deputado Federal,PT,SP,Crime Eleitoral,"É alvo de inquérito que apura crimes eleitorais, por declarações falsas em seu registro de candidatura e prestação de contas eleitoral, e crimes contra a ordem tributária, havendo a suspeita de Sonegação de Impostos por parte de empresas em que o parlamentar é sócio.",Em andamento,4032/2016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4761203)
Andres Sanchez,Deputado Federal,PT,SP,Apropriação Indébita,Apropriação Indébita Previdenciária,Em andamento,4069/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4798601)
Andres Sanchez,Deputado Federal,PT,SP,Sonegação de Impostos,Sonegação de contribuição previdenciária,Em andamento,4070/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4798435)
Andres Sanchez,Deputado Federal,PT,SP,Sonegação de Impostos,Sonegação de contribuição previdenciária,Em andamento,4077/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4802783)
Ângela Portela ,Senador,PDT,RR,Investigação Penal,Investigação Penal,Em andamento,4414 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149770)
Aníbal Gomes,Deputado Federal,DEM,CE,Sonegação de impostos,Corrupção Passiva e Lavagem de Dinheiro,Em andamento,4172/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4896205)
Aníbal Gomes,Deputado Federal,DEM,CE,Crime de Responsabilidade,Crimes Praticados por Funcionários Públicos Contra a Administração em Gera,Em andamento,4371/2017 -STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5132834)
Aníbal Gomes,Deputado Federal,DEM,CE,Crime Eleitoral,Teve rejeitada a prestação de contas referente às eleições de 2002.,Transitado em Julgado,15.750.420.026.060.000 - TRE-CE (http://www.tre-ce.jus.br/admin-tre-ce/linksmenuinferior-tre-ce/informacoes-processuais-tre-ce/acompa)
Aníbal Gomes,Deputado Federal,DEM,CE,Lavagem de Dinheiro,"Réu na Operação Lava Jato e responde por corrupção, peculato, Lavagem de Dinheiro, crimes contra a administração e Formação de Quadrilha. É acusado de receber R$ 3 milhões oriundos de um acordo entre a Petrobras e um sindicato.",Em andamento,1002/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5134709)
Antonio Anastasia,Senador,PSDB,MG,Corrupção Ativa e Passiva,"Crime de Corrupção Passiva, corrupção ativa e Lavagem de Dinheiro",Em andamento,4423 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149787)
Antonio Anastasia,Senador,PSDB,MG,Investigação Penal,Investigação Penal,Em andamento,4414 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149770)
Antonio Balhmann,Deputado Federal,PDT,CE,Improbidade Administrativa,"TRF-1 Seção Judiciária do Distrito Federal - Ação Civil Pública nº 0052451-70.2010.4.01.3400 Ocorrências na Justiça e Tribunais de Contas- Foi condenado a pagamento de multa por Improbidade Administrativa. Em processo administrativo de sindicância do Ministério da Integração Nacional, o parlamentar teria ido realizar vistoria na Frigoara usando aeronave particular da Friboi, concorrente da empresa vistoriada. O parlamentar recorre da condenação:.",,
Antonio Balhmann,Deputado Federal,PDT,CE,Crime de Responsabilidade,"TCE-CE - Processo Nº 01238/2000-3 - Foi multado por irregularidades detectadas na prestação de contas da Secretaria de Indústria e Comércio referente ao exercício de 1989, quando o parlamentar era responsável pela pasta.",,
Antonio Carlos Mendes Thame,Deputado Federal,PV,SP,Crime Eleitoral,"Teve reprovada a prestação de contas referente às eleições de 2010. O parlamentar interpôs agravo:, mas a decisão foi mantida. O parlamentar entrou com embargos de declaração.",Em Recurso - Embargos de Declaração,107.638.220.106.260.000 - TRE-SP (http://www.tre-sp.jus.br/servicos-judiciais/acompanhamento-processual-push)
Carlos Gomes,Deputado Federal,PRB,RS,Cassado por infidelidade partidária,"Enquanto Deputado Estadual, teve o mandato na legislatura 2007-2011 cassado por infidelidade partidária.",Transitado em Julgado,74/2009 - TRE-RS (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Antonio Bulhões,Deputado Federal,PRB,SP,Suspensão concessão de rádio,"É réu em ação civil pública que pede a suspensão da concessão da Rádio Metropolitana Santista Ltda., da qual o parlamentar é sócio. Essa é uma da série de ações movidas MPF para cassar concessões de rádio/TV de emissoras que tenham congressistas em seu quadro societário.",Em Andamento,0023971-03.2015.4.03.6100 - TRF-3 - Seção Judiciária de São Paulo (http://www.jfsp.jus.br/foruns-federais/)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,2897-47.2013.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0OgyAQQOG7eAGY0QraJYteoHsz0CElQSH8NB6_NunufcmrK4BeB9Tjyzri2Wu_)
Junior Marreca,Deputado Federal,PEN,MA,Dano ao Erário,Dano ao Erário,Em andamento,2898-32.2013.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0OwiAQQOG79AIw01qgLll4AfdmwCGS0EL4MR7fmrh7X_LaBqC3CfX8dJ54DToY)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,2899-17.2013.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0OgyAQQOG7eAGGsQraJYteoHsz0CElQSH8ND2-Nunufcmrq5R6HVCPL-uIZ6_9)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,1524-78.2013.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0OgyAQQOG7eAGYsRW0SxZeoHsz0CElQSH8ND2-NunufcmrC4BeBtTjyzriyWs_)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Findo,1712-71.2013.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0KwyAQQOG75AI62qpJly5yge7DaEcqmCj-lB4_KXT3PnhtATDLJIx8OY-kggmz)
Junior Marreca ,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Findo,1713-56.2013.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotjUsKwyAUXDDvkgvo0zaadOlcIhfoPjztkwomip_S48dCdzMwMHUF0OsktHxZhzR7)
Junior Marreca ,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,579-57.2014.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0KwyAQQOG75AL-xUTTpYtcXKD7MqOWCibKqKXHbwrdvQ9e24RYt8kgas492KdB)
Junior Marreca ,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,578-72.2014.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0OgyAQQOG7eAEYEQW7ZOEFujczQFMSFMJP4_Frk-7el7y6AizroIgk5xb1SxEq)
Junior Marreca ,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,3320-36.2015.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0OwiAQQOG79AIDnVKhLll4AfdmBjCS0EL4MR7fmrh7X_LaJqXeJs2shHBknppJ)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,1943-93.2016.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0KwyAQQOG75AI6MVpNly56ge7DjFoqmCj-lB4_KXT3PnhtBdDrpIkk5w7NSxNq)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,1945-63.2016.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0KwyAQQOG75AI6sVpNly5yge7DjFoqmCj-lBy_KXT3PnhtAdDLpIkk5w7NSxNq)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,2832-47.2016.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyksOwiAUQNG9dAOPT0GoQwZuwLl5DzCS0EL4GJdvTZzdk9y-cW62xRApxjzapyE0)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,2261-76.2016.8.10.0048 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0OwiAQQOG79AL8CUJdsugF3JsZwEhCCxnAeHxr4u59yeurEHZdLKLmPIB7WgSr)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,FIndo,0001316-39.2016.8.10.0000 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyUEOwiAQXDDAv_QDuwuCUI89-AHvzS6gNiHQFDA-vx48TqbNhGaenIhBDOyfTtjp)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,FIndo,0001318-09.2016.8.10.0000 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotybsNwyAQXDDQXbzAHWAI2KULL5A-ugP8kRBYBqKMnxQpn16dBOppsMwa0ZPbLJNV)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,FIndo,0001319-91.2016.8.10.0000 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyUEOwiAQXDDAv_QDu4CLUI89-AHvzS6gNiHQFDA-vx48TqbNCmmenAghBvZPXCfs)
Junior Marreca ,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,FIndo,0001320-76.2016.8.10.0000 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyUEOgyAQXDDAv_iBXUAQ9OihH-jd7AK2JgSMQNPn20OPk6mzQD0PllkjenK7ZbIq)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,FIndo,0002138-28.2016.8.10.0000 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyUEOgyAQXDDAv_iB3RWhYI8e_EDvZhdoa0LACDQ-vz30OJk6E-p5sFwiGtGze1ph)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,FIndo,0009496-78.2015.8.10.0000 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyUEOwiAQXDDAv_QDuxS3svXYgx_w3uwCahMCTQHj8-vB42TqbJDmwakSohd-OhVn)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0036097-35.2013.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=360973520134013700&secao=MA&nome)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0061640-06.2014.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=616400620144013700&secao=MA&nome)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0099553-85.2015.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=995538520154013700&secao=MA&nome)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0099554-70.2015.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=995547020154013700&secao=MA&nome)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0106847-91.2015.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=1068479120154013700&secao=MA&nom)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa e prestação de contas,Em andamento,0106848-76.2015.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=1068487620154013700&secao=MA&nom)
Junior Marreca,Deputado Federal,PEN,MA,Improbidade Administrativa,Improbidade Administrativa e prestação de contas,Em andamento,0106849-61.2015.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=1068496120154013700&secao=MA&nom)
Junior Marreca,Deputado Federal,PEN,MA,Crime de Responsabilidade,Crime de Responsabilidade,Em andamento,0110222-03.2015.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=1102220320154013700&secao=MA&nom)
Junior Marreca,Deputado Federal,PEN,MA,Crime de Responsabilidade,Violação dos princípios administrativos,Em andamento,0110223-85.2015.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=1102238520154013700&secao=MA&nom)
Junior Marreca,Deputado Federal,PEN,MA,Crime de Responsabilidade,Violação dos princípios administrativos,Em andamento,0005899-10.2016.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=58991020164013700&secao=MA&nome=)
Junior Marreca,Deputado Federal,PEN,MA,Crime Eleitoral,"Condenado a pagamento de multa por prestação de contas irregular do FUNDEB de Itapecuru-Mirim(MA) de 2008, quando prefeito. Recorreu e houve diminuição da multa: TCE-MA – Acórdão nº 452/2016",Findo,503/2013 - TCE-MA (http://www.tce.ma.gov.br/scp/)
Junior Marreca,Deputado Federal,PEN,MA,Crime contra a Lei de Licitações,"Foi multado por falha de publicidade na licitação do Programa Nacional de Reestruturação e Aquisição de Equipamentos para a Rede Escolar Pública de Educação Infantil (Proinfância) do governo federal para a construção de creche-escola no município Itapecuru-Mirim(MA), quando prefeito",Findo,2680/2012 - TCU (https://contas.tcu.gov.br/juris/Web/Juris/ConsultarTextual2/Processos.faces)
Junior Marreca,Deputado Federal,PEN,MA,Crime de Responsabilidade,Violação dos princípios administrativos,Em andamento,0025452-43.2016.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=254524320164013700&secao=MA&nome)
Goulart,Deputado Federal,PSD,SP,Crime de Responsabilidade,Violação dos princípios administrativos,Aguarda decisão em 1o grau,1058203-80.2017.8.26.0053 - TJ-SP - 12ª Vara de Fazenda Pública (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=1H000BYZK0000&processo.foro=53&conversationId)
Goulart,Deputado Federal,PSD,SP,Improbidade Administrativa,Improbidade Administrativa,"O parlamentar, na condição de vereador, utilizou-se de verba pública para contratação de gráfica de propriedade de sua mulher e foi condenado em 1o grau.",0029881-77.2011.8.26.0053 - TJ-SP -  1ª Vara de Fazenda Pública (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=1H00036IB0000&processo.foro=53&conversationId)
Antônio Jácome,Deputado Federal,PODE,RN,Crime contra a Lei de Licitações,Crimes Previstos na Legislação Extravagante,Arquivado,3964/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4718978)
Antônio Jácome,Deputado Federal,PODE,RN,Penhora de Bens,Penhora de Bens,Penhora de Bens,001.05.012067-1 - TJ-RN (http://esaj.tjrn.jus.br/cpo/pg/search.do
Indio Da Costa,Deputado Federal,PSD,RJ,Crime Eleitoral,Desaprovação das contas.,Findo,0001485-06.2016.6.19.0206 - TRE-RJ (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Toninho Pinheiro,Deputado Federal,PP,MG,Crime contra a Lei de Licitações,É alvo de inquérito que apura crimes da lei de licitações e peculato,Em andamento,4209/2016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4944464)
Toninho Pinheiro,Deputado Federal,PP,MG,Peculato,É alvo de inquérito que apura peculato,Em andamento,4272/2016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5007188)
Toninho Pinheiro,Deputado Federal,PP,MG,Crime de Responsabilidade,O tribunal detectou irregularidades em procedimentos licitatórios do município de Ibirité referente ao período em que foi prefeito. Foi condenado a pagar multa. Teve recurso negado,Julgado,710568 - TCE-MG (http://www.tce.mg.gov.br/Pesquisa_Processo.asp?cod_processo=710568)
Sergio Vidigal,Deputado Federal,PDT,ES,Dano ao Erário,Condenado por Improbidade Administrativa a pagar multa civil e a ressarcir os cofres municipais das quantias gastas com publicidade para promoção pessoal. Mantida condenação em segunda e terceira instâncias,Julgado,0035631-87.2008.8.21.0026 - TJ-RS - Comarca de Santa Cruz do Sul (http://www3.tjrs.jus.br/site_php/consulta/consulta_processo.php?tipo=1&nome_comarca=Santa%20Cruz%20d)
